date-time,headline,views,tags
2001-10-09 20:25:00,Georgia Denies Information About Armed Clash Between Abkhaz and Georgian Militants –  19:17  04.10,1,
2001-10-09 20:26:00,Georgian Ambassador in Russia Blames Moscow for Playing Double Standard,1,
2001-10-09 20:28:00,Russia Demand From Tbilisi to Disband Terrorist Groups in Abkhazia – 19:47 05.10,2,
2001-10-09 20:31:00,Abkhazians Make an Ultimatum to the Guerrillas in Kodori Gorge – 18:53 06.10,1,
2001-10-09 21:26:00,Georgia Extradited 13 North Caucasian Guerrillas to Russia,2,
2001-10-09 21:28:00,Abkhazian de facto Authorities Report Continued Clashes – 17:44 07.10,1,
2001-10-09 21:30:00,UN Mission Confirms Grounding of a Helicopter – 13:05 08.10,1,
2001-10-09 21:31:00,Two German and One Pakistan Citizen Were Aboard Downed Helicopter  13:31 08.10,2,
2001-10-09 21:34:00,Georgian-Abkhazian Negotiations Are Postponed – 16:31 08.10,1,
2001-10-09 21:35:00,Georgian Ambassador in Russia Blames Moscow for Playing Double Standard – 20:26 09.10,2,
2001-10-10 10:29:00,"200 Guerrillas Blocked in Kodori Gorge, Abkhazia",1,
2001-10-10 11:31:00,"200 Guerrillas Blocked in Kodori, Abkhazia – 11:05 10.10",0,
2001-10-10 11:34:00,Georgia Will Down Any Unidentified Military Jet on it’s Territory – 11:34 10.10,0,
2001-10-10 15:20:00,Georgia Will Down Any Unidentified Military Jet on it’s Territory,0,
2001-10-10 15:26:00,“New Group of 500-700 Terrorists Entered the Territory of Abkhazia” – Interfax,1,
2001-10-10 15:33:00,“New Group of 500-700 Terrorists Entered the Territory of Abkhazia” – Interfax,0,
2001-10-10 15:39:00,Russian Jets Violating Georgian Airspace Again,1,
2001-10-10 15:40:00,Russian Jets Violating Georgian Airspace Again – 15:10 10.10,0,
2001-10-10 16:29:00,Georgia Never Makes Problem Conclusions,1,
2001-10-10 16:31:00,The Government is Feeble to Avoid Russian Aggression,1,
2001-10-10 16:33:00,Parliament Has not Complete Information,1,
2001-10-10 16:36:00,Georgia Faces a Bloody Provocation Again,2,
2001-10-10 16:41:00,Russia’s Propaganda Machine Works Ambitiously,8,
2001-10-10 16:42:00,Abkhazian Side and Russian Side – That is the Same,2,
2001-10-10 16:44:00,Russian Federation Is Interested in Provoking War in Abkhazia,1,
2001-10-10 17:16:00,Russian Bombs Are Dropped in Kodori,1,
2001-10-10 18:15:00,The Both Sides Are Responsible for Situation in Abkhazia – UN Special Envoy States,1,
2001-10-10 19:24:00,Messages Exchanged,1,
2001-10-10 22:03:00,MFA of Russia Invites Georgian Ambassador Regarding Situation in Abkhazia,1,
2001-10-11 11:56:00,Russia Submits Note of Protest to the Georgian Ambassador,1,
2001-10-11 12:36:00,Russia Submits Note of Protest to the Georgian Ambassador 11:56 11.10,1,
2001-10-11 12:56:00,"Additional Military Units of Georgian Army in Kodori Gorge, Abkhazia",2,
2001-10-11 13:03:00,"Additional Military Units of Georgian Army in Kodori Gorge, Abkhazia 12:56 11.10",0,
2001-10-11 14:04:00,Shevardnadze For CIS Peacekeepers Withdrawal From Abkhazia,4,
2001-10-11 14:48:00,Georgia Initiates New War – Abkhazian Authorities Say,1,
2001-10-11 15:09:00,Georgia Should Outline Strategy of Information Counterattack,1,
2001-10-11 17:06:00,Sukhumi in Panic,2,
2001-10-11 19:18:00,The Parliament Discuses Issue of Withdrawal of Peacekeepers From Abkhazia,2,
2001-10-11 19:22:00,Group of Georgian and Abkhazian NGOs Condemn Current Situation in Abkhazia,1,
2001-10-11 19:28:00,The Parliament Discuses Issue of Withdrawal of Peacekeepers From Abkhazia,2,
2001-10-11 19:50:00,Georgia Initiates New War – Abkhazian Authorities Say,1,
2001-10-11 19:52:00,Sukhumi in Panic,1,
2001-10-11 19:56:00,The Parliament Discuses Issue of Withdrawal of Peacekeepers From Abkhazia,2,
2001-10-11 20:01:00,Group of Georgian and Abkhazian NGOs Condemn Current Situation in Abkhazia,1,
2001-10-11 20:07:00,Shevardnadze For CIS Peacekeepers Withdrawal From Abkhazia 14:04 11.10,1,
2001-10-12 08:42:00,Parliament Voted for CIS Peacekeepers Withdrawal From Abkhazia  08:45 12.10,1,
2001-10-12 08:56:00,Parliament Voted for CIS Peacekeepers Withdrawal From Abkhazia,2,
2001-10-12 12:23:00,Georgia Should Outline Strategy of Informational Counterattack,1,
2001-10-12 13:07:00,Russian Peacekeepers Have Played Negative Role Only,1,
2001-10-12 14:15:00,There were No Clashes Between Georgian Partisans and Russian Peacekeepers – 13:28 12.10,1,
2001-10-12 14:42:00,There were No Clashes Between Georgian Partisans and Russian Peacekeepers,1,
2001-10-12 14:51:00,Russian Peacekeepers Have Played Negative Role Only – 12.10,2,
2001-10-12 18:53:00,Russian Council Desires Kodori Gorge Together with Abkhazia,2,
2001-10-12 19:03:00,Russian Council Desires Kodori Gorge Together with Abkhazia – 12.10,1,
2001-10-12 23:01:00,Russia Will Withdraw Peacekeepers from Abkhazia – Vladimir Putin  22:12 12.10,1,
2001-10-12 23:04:00,Russia Will Withdraw Peacekeepers from Abkhazia – Vladimir Putin,1,
2001-10-14 11:38:00,Internal Troops Deny Involvement in Abkhazia,1,
2001-10-14 16:19:00,BLACKSEAFOR Excercises in Poti,1,
2001-10-14 16:27:00,Russians Faked It – Georgian Ministry of Defense,1,
2001-10-14 16:32:00,Russians Faked It – Georgian Ministry of Defense 16:27 14.10,0,
2001-10-14 21:34:00,Georgia and Turkey to cooperate against terrorism,9,
2001-10-15 13:40:00,"Fighting in 15 Kilometers from Sukhumi, Abkhazia",1,
2001-10-15 14:30:00,Georgia Will Use Force Only as a Last Resort- President Shevardnadze 14:30 15.10,2,
2001-10-15 14:54:00,Georgia Will Use Force Only as a Last Resort- President Shevardnadze,0,
2001-10-15 15:36:00,“Citizen’s Union” Faction Has a New Chairman,2,
2001-10-15 16:44:00,"Fighting in 15 Kilometers from Sukhumi, Abkhazia – 12:44 15.10",2,
2001-10-15 16:55:00,Versions of How Events May Develop in Abkhazia,1,
2001-10-15 17:06:00,Versions of How Events May Develop in Abkhazia,0,
2001-10-15 20:40:00,More Fighters Infiltrate Abkhazia – de Facto Minister of Abkhazia States,2,
2001-10-15 20:42:00,President Admits Some Chechen Insurgents Came from Pankisi,1,
2001-10-16 10:30:00,"Parliament Bureau Session. October 15, 2001",1,
2001-10-16 10:41:00,Peace Talks Are not Reasonable – De Facto Prime Minister of Abkhazia,1,
2001-10-16 11:28:00,Parliament’s Position to Be Known Today Regarding the Candidatures,0,
2001-10-16 12:03:00,"Parliament Sessions Weekly Review. October 9-12, 2001",2,
2001-10-16 14:23:00,Peace Talks Are not Reasonable – De Facto Prime Minister of Abkhazia 10:23 16.10,0,
2001-10-16 14:27:00,Shevardnadze Asks for Negotiations,1,
2001-10-16 14:28:00,Georgia Calls For Widening of the Peacekeeping Operations in Abkhazia,1,
2001-10-16 15:57:00,Ukraine is Ready to Assist in Resolution of the Georgian-Abkhazian Conflict,1,
2001-10-16 16:24:00,"President’s Briefing. Monday, October 15, 2001.",1,
2001-10-16 17:28:00,Shevardnadze Asks for Negotiations,2,
2001-10-16 19:53:00,Ukraine is Ready to Assist in Resolution of the Georgian-Abkhazian Conflict 15:53 16.10,1,
2001-10-16 20:46:00,MPs Ask for Investigation of the Budget Failure,1,
2001-10-17 10:25:00,Thousand Abkhazian Refuges Flee to Russia,2,
2001-10-17 11:06:00,Telephone Conversation Held Between Shevardnadze and Putin,1,
2001-10-17 13:18:00,Russia Aids Separatist Republic of Abkhazia with both Finances and Forces,1,
2001-10-17 13:24:00,Russia Aids Separatist Republic of Abkhazia with both Finances and Forces,0,
2001-10-17 15:38:00,6 Abkhazian Helicopters Bomb Marukhi Pass – 15:38 17.10,2,
2001-10-17 15:38:00,6 Abkhazian Helicopters Bomb Marukhi Pass,5,
2001-10-17 16:30:00,Two Russian Jets Violated Georgian Airspace Today,0,
2001-10-17 16:30:00,Two Russian Jets Violated Georgian Airspace – 16:30 17:10,1,
2001-10-17 18:20:00,Block Revival of Georgia Falls Apart,5,
2001-10-17 21:22:00,“Putin’s Enemies Bomb Georgia” – Shevardnadze Says,0,
2001-10-17 21:35:00,Pankisi Warlord Dies in Explosion,5,
2001-10-18 14:15:00,Who Bombs Georgian Territory – Russia or Abkhazians?,1,
2001-10-18 15:18:00,Georgian Press Blames Russia in Terrorism,1,
2001-10-18 15:21:00,Georgian Press Blames Russia in Terrorism,0,
2001-10-18 15:59:00,Russian Jets Continue to Violate Georgian Airspace,1,
2001-10-18 16:17:00,Wreckage of the Helicopter which Bombed Marukhi Pass Found,1,
2001-10-18 19:22:00,15 Civilians are Wounded As a Result of Bombing Marukhi Pass,2,
2001-10-18 19:49:00,Abkhazian Authorities Warn Tbilisi About Possible Preventive Strikes,1,
2001-10-18 19:54:00,Russian Jets Continue to Violate Georgian Airspace 15:54 18.10,1,
2001-10-18 20:09:00,Note of Protests is Submitted to the Russian Ambassador in Georgia 20:13 18.10,1,
2001-10-18 20:10:00,Note of Protests is Submitted to the Russian Ambassador in Georgia,0,
2001-10-19 10:56:00,Results of the Preventive Strikes May Be Awful For Abkhazians – Shevardnadze States,2,
2001-10-19 14:07:00,Russian Peacekeepers Mount Provocation – MFA of Georgia,1,
2001-10-19 15:43:00,"Russian Peacekeepers Have Murdered, Robbed and Startled",1,
2001-10-19 15:48:00,"Russian Peacekeepers Have Murdered, Robbed and Startled",1,
2001-10-19 16:37:00,The Parliament Made Ultimatum to the President?,0,
2001-10-19 16:48:00,Russia Sends Army Units to Abkhazia – Georgian Defense Ministry Reports,0,
2001-10-19 17:13:00,Russia Sends Army Units to Abkhazia – Georgian Defense Ministry Reports,1,
2001-10-19 17:37:00,Economic Opposition or a Political One?,4,
2001-10-19 18:06:00,Russian Peacekeepers Mount Provocation  – MFA of Georgia 14:06 19.10,1,
2001-10-19 19:19:00,Opposition Demands Changes in the Parliament,1,
2001-10-19 20:33:00,Georgia to Have Internet Legislation,2,
2001-10-19 22:16:00,Putin’s Cunning Politics,0,
2001-10-20 12:01:00,Casualties in Georgian Army,1,
2001-10-20 17:56:00,"Extraordinary Session. October 17-18, 2001",2,
2001-10-20 18:04:00,Such Policy of Russia Is Its “Style”,1,
2001-10-20 18:06:00,Such Policy of Russia Is Its “Style”,0,
2001-10-21 13:21:00,By-Election Intrigue,3,
2001-10-22 12:12:00,Reinforcements Arrive for Both Reformers and Conservatives,3,
2001-10-22 12:28:00,Reinforcements Arrive for Both Reformers and Conservatives,1,
2001-10-22 13:08:00,Independent MP Candidates Blame Each Other in Faking the Elections,5,
2001-10-22 15:07:00,Ex-Justice Minister Mikheil Saakashvili is Leading in Vake District By-Elections,1,
2001-10-22 18:23:00,Stolen ballot box found in the Mtkvari River,4,
2001-10-23 12:39:00,Shevardnadze Visits Armenia,2,
2001-10-23 14:29:00,Armenian Interests in Georgia,12,
2001-10-23 15:31:00,"Branch Economy, Fiscal and Budget, Taxes and Incomes Committees",1,
2001-10-23 15:31:00,Saakashvili Plans to Modify the Government,2,
2001-10-23 17:21:00,Georgia Receives 8 American Helicopters,2,
2001-10-23 22:27:00,Armenia and Georgia Sign New Cooperation Agreement,2,
2001-10-24 13:01:00,Tax on Electricity Increases,2,
2001-10-24 13:36:00,"Turkish Foreign Minister visits  Baku, Rounds up Consultations with South Caucasus Partners",2,
2001-10-24 13:38:00,Anticorruption Council Against the Power Ministries’ Commercial Activity,0,
2001-10-24 15:18:00,Partisan Movement Hits a New Phase,1,
2001-10-24 15:34:00,"Parliament Bureau Session. October 22, 2001",1,
2001-10-24 16:52:00,Sanaia’s Murder Is Not Connected to Pankisi Valley – Interior Minister States,1,
2001-10-24 19:02:00,Kodori Gorge in Jeopardy – Georgian Partisan Leader States,3,
2001-10-24 19:40:00,Power Ministries Try to Maintain the Right for Commercial Activity,1,
2001-10-24 21:21:00,Georgia-Turkey-US Military Cooperation Enters New Phase,5,
2001-10-24 22:04:00,Kodori Holds the Key to Abkhazia,5,
2001-10-25 10:44:00,Zurab Zhvania Visits Moscow,1,
2001-10-25 12:12:00,Armenian Defense Minister Visits Georgia,1,
2001-10-25 14:19:00,What the State Border Defense Department Needs a Maternity Home For?,1,
2001-10-25 15:46:00,President of OSCE Parliamentary Assembly and Georgian Officials Discuss Situation in Abkhazia,3,
2001-10-25 17:05:00,Georgia and Armenia to Initiate Military Cooperation,1,
2001-10-25 17:15:00,Mentality Is Changed Because of the Government’s Feebleness,0,
2001-10-26 13:18:00,Russian and Georgian Parliamentary Chairmen Discussed Peacekeepers Issue,1,
2001-10-26 14:11:00,What will Zhvania Suggest to Moscow?,1,
2001-10-26 14:45:00,Swissair Cancels Flights to Georgia,3,
2001-10-26 15:49:00,Russian Soldiers Ready to Leave Gudauta Base in Abkhazia?,1,
2001-10-26 16:35:00,MFA of Georgia Prepared Documents Needed for CIS Peacekeepers’ Withdrawal,1,
2001-10-26 18:22:00,Fight of the Old Rivals Continues in the Parliament,3,
2001-10-26 18:47:00,Abkhazians Obstruct Russian Militaries’ Withdrawal From Gudauta,0,
2001-10-26 20:07:00,Parliamentary Commission to Name Ministers Responsible for not Fulfilling Budget,3,
2001-10-26 20:47:00,Russia Left Gudauta Base – Russian Militaries State,1,
2001-10-26 21:35:00,Zhvania Puts Out Fires in Moscow,1,
2001-10-26 21:40:00,Mikheil Machavariani: “I will return to the Parliament”,9,
2001-10-27 14:20:00,Russia and Georgia Start a New Life,3,
2001-10-27 16:47:00,Justice Minister Not Satisfied With Ex-Minister Saakashvili’s Activities,3,
2001-10-27 18:17:00,"Russia Changes its Style, is the Strategy the Same?",4,
2001-10-27 18:31:00,IMF Approves US $11 Million Disbursement to Georgia,3,
2001-10-27 18:58:00,"Parliament Sessions Weekly Review October 23-26, 2001",1,
2001-10-28 15:53:00,Bombardment of Kodori Gorge Continues,2,
2001-10-28 19:56:00,MFA of Georgia Protests Against Russia Concerning Bombardment,2,
2001-10-29 10:28:00,Russia Pulled Out Only Scrap Metal From Gudauta Military Base?,1,
2001-10-29 13:32:00,Georgia Asks Russia for Explanation,1,
2001-10-29 14:57:00,"Shevardnadze Accuses Russia of Bombing Marukhi Pass, Georgia",7,
2001-10-29 15:34:00,Georgia Demands Monitoring of Gudauta Base Withdrawal,1,
2001-10-29 16:18:00,Probable Social Revolt Poses Threat to Georgian State,2,
2001-10-29 16:33:00,Russia Denies Accusation About Bombing,1,
2001-10-29 16:58:00,Russian Warplanes Bombed Georgian Territories Twice Today,1,
2001-10-29 17:52:00,Russia has no Imperialist Aspirations – Zhvania States,5,
2001-10-30 10:52:00,"Chechen Field Commander Gelaev in Rustavi, Near Tbilisi – Abkhazians Report",11,
2001-10-30 11:12:00,Georgian Security Ministry Denies Gelaev being in Rustavi,2,
2001-10-30 12:04:00,"Zhvania: “Usually, the Coalition that I Lead Wins”",1,
2001-10-30 14:33:00,Will Russia Use the Right to Veto Again?,1,
2001-10-30 16:02:00,State Security Ministry vs. Rustavi-2,2,
2001-10-30 16:38:00,Bombardment of Georgian Territory Has Become Common,3,
2001-10-30 17:51:00,"Rustavi 2 Accused for Hiding GEL 1,5 Millions in Profits",4,
2001-10-30 18:11:00,Shevardnadze is Accused of Mounting Pressure on Mass Media,2,
2001-10-30 19:35:00,President Demands Investigation of Security Ministries Actions Against Rustavi 2,3,
2001-10-30 19:56:00,Ministry of State Security Enters Rustavi 2,3,
2001-10-30 20:25:00,State Security Ministry Attacks the  Freedom of Speech – Zhvania States,4,
2001-10-30 23:16:00,Baramidze: Responsible Officials Should Resign,3,
2001-10-30 23:21:00,State Security Minister Live on National TV,3,
2001-10-30 23:26:00,Some MPs Call for the Special Session,2,
2001-10-30 23:34:00,Rustavi 2 Founder: Security Ministry Undermines our Business,3,
2001-10-31 10:51:00,No Progress in Determining Status of Abkhazia – Dieter Boden States,5,
2001-10-31 13:41:00,Protest Action in front of the State Chancellery,2,
2001-10-31 13:43:00,Protest Action Continues in Front of the Parliament,3,
2001-10-31 14:13:00,"Free Speech, Democracy… Is Being Ignored",4,
2001-10-31 14:37:00,Security Minister Decides to Resign,2,
2001-10-31 15:18:00,"Parliament Extraordinary Bureau Session. October 31, 2001",3,
2001-10-31 15:31:00,Protests Widen as More Studets Hit the Streets,3,
2001-10-31 15:45:00,Special Parliamentary Session to Discuss Actions of the State Security Ministry,1,
2001-10-31 16:11:00,President May Fire the Internal Affairs Minister,2,
2001-10-31 16:16:00,Statement of the Chairman of the Parliament  Regarding Rustavi 2 Crisis,6,
2001-10-31 18:32:00,Shevardnadze Defends Internal Affairs Minister,2,
2001-10-31 20:01:00,Comments About Rustavi 2 Crisis,5,
2001-10-31 20:28:00,Zhvania and Parliamentary Faction Leaders Meet Shevardnadze,2,
2001-10-31 21:05:00,Tbilisi Protests Picture Gallery,3,
2001-10-31 21:36:00,Shevardnadze Decided to Fire Security Minster Two Months Ago – Saakashvili States,1,
2001-11-01 10:45:00,Parliamentary Special Session Regarding Rustavi2 Crisis,2,
2001-11-01 12:32:00,Parliament to Discuss Two Resolutions Regarding Rustavi 2 Events – Radical and Moderate,2,
2001-11-01 12:50:00,The Ranks of Protesters Grow,3,
2001-11-01 13:50:00,I Will Resign If Targamadze Resigns – Zhvania Told the Protesters,5,
2001-11-01 13:57:00,Shevardnadze Forces the Parliament into Crisis,8,
2001-11-01 14:59:00,MPs Approved Zhvania’s Decision to Resign If Targamadze Resigns,1,
2001-11-01 15:17:00,Internal Affairs Minister Targamadze Resigned,16,
2001-11-01 15:31:00,Executive Government Members Dismissed,4,
